Refno Claim,Claim Registration Date,Repair Date,Repairing Dealer,State,Job Number,Vehicle Marketing Type,Product Id,Causal Part Number,Causal Part Name,Function Group 4 Digits,Fgrp 4 Digits Description,Chassis Number,Vehicle Registration Number,Vehicle Mileage On Claim (km),Number OfRepairs,Total Labor Payment Local,Total Material Payment Local,Total Other Payment Local,Total Payment Local,Total_Payment,Company,Delivery Importer,Credit Date,Debit Code,Credit Period,Model_,Year
7961837,,13/05/2014,92197,SA,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,135599,,308822,,104,349.83,0,453.83,453.83,,,41781,9,41760,FM11,2014
7961472,,2/05/2014,93351,QLD,1,FM11 64T,,22094913,"OIL FILTER HOUSING, ASSY",2222,,132237,,379718,,145.6,1041.75,0,1187.35,1187.35,,,41786,9,41760,FM11,2014
7961685,,12/05/2014,93351,QLD,1,FM11 64T,,20801538,"OIL PAN, ASSY",2171,,132775,,408754,,176.8,2022.11,0,2198.91,2198.91,,,41786,9,41760,FM11,2014
2000608,,28/04/2014,880625,VIC,4,FM11 64T,,20921947,"PUMP UNIT, COOLANT PUMP",2621,,134928,,292599,,175.5,613.77,0,789.27,789.27,,,41786,9,41760,FM11,2014
125855,,5/05/2014,92767,WA,1,FM11 64T,802147,21707054,"AIR VALVE, EPG / WASTEGATE- GEN 3",2539,,134957,,327873,,219.6,616.14,0,835.74,835.74,,,41786,9,41760,FM11,2014
7961560,,2/05/2014,70287,WA,1,FM11 64T,,20981224,"FAN, ER130 + TR680KSR",2631,,135038,,371110,,322.4,1426.3,0,1748.7,1748.7,,,41786,9,41760,FM11,2014
7961481,,25/04/2014,93351,QLD,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,135353,,235000,,93.6,174.92,0,268.52,268.52,,,41786,9,41760,FM11,2014
7961691,,2/05/2014,92197,SA,3,FM11 64T,,20529262,"OIL FILLER PIPE, FM FRONTFILL REAR",2215,,135641,,75617,,52,100.29,0,152.29,152.29,,,41786,9,41760,FM11,2014
244600,,12/05/2014,691188,SA,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,135872,,279882,,183,200.66,0,383.66,383.66,,,41786,9,41760,FM11,2014
7961949,,16/05/2014,93351,QLD,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,132764,,339351,,166.4,349.83,0,516.23,516.23,,,41794,9,41791,FM11,2014
7962378,,23/05/2014,93351,QLD,1,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,132778,,381224,,72.8,417.2,0,490,490,,,41794,9,41791,FM11,2014
7962553,,12/05/2014,93351,QLD,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,132800,,426153,,52,174.92,0,226.92,226.92,,,41794,9,41791,FM11,2014
7961717,,8/05/2014,93351,QLD,1,FM11 64T,,21403711,"OIL FILTER HOUSING, ASSY",2222,,132890,,376898,,0,1073.1,0,1073.1,1073.1,,,41794,9,41791,FM11,2014
7962365,,23/05/2014,93351,QLD,2,FM11 64T,,20969134,"PRESSURE HOSE, TURBOCHARGER",2213,,133434,,494142,,72.8,152.69,0,225.49,225.49,,,41794,9,41791,FM11,2014
7962365,,23/05/2014,93351,QLD,1,FM11 64T,,20529262,"OIL FILLER PIPE, FM FRONTFILL REAR",2215,,133434,,494142,,52,113.37,0,165.37,165.37,,,41794,9,41791,FM11,2014
7961932,,5/05/2014,93351,QLD,2,FM11 64T,,21076114,EXHAUST PRESSURE GOVERNOR,2538,,133434,,486932,,93.6,2102.82,0,2196.42,2196.42,,,41794,9,41791,FM11,2014
7962653,,23/05/2014,93351,QLD,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,133434,,494142,,72.8,174.92,0,247.72,247.72,,,41794,9,41791,FM11,2014
7962368,,21/05/2014,93351,QLD,1,FM11 64T,,22022794,"OIL LEVEL SENSOR, OIL LEVEL & TEMP",2846,,133438,,353107,,208,223.2,0,431.2,431.2,,,41794,9,41791,FM11,2014
244568,,16/05/2014,691188,SA,1,FM11 64T,,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,,134236,,433511,,1232.2,347.52,0,1579.72,1579.72,,,41794,9,41791,FM11,2014
7961474,,6/05/2014,93351,QLD,1,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,134237,,399516,,72.8,780.73,0,853.53,853.53,,,41794,9,41791,FM11,2014
7961682,,12/05/2014,93351,QLD,1,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,134245,,399188,,135.2,780.73,0,915.93,915.93,,,41794,9,41791,FM11,2014
244561,,14/05/2014,691188,SA,1,FM11 64T,,22022794,"OIL LEVEL SENSOR, OIL LEVEL & TEMP",2846,,134254,,461382,,341.6,233.89,0,575.49,575.49,,,41794,9,41791,FM11,2014
7962001,,9/05/2014,93351,QLD,3,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,134258,,479177,,145.6,780.73,0,926.33,926.33,,,41794,9,41791,FM11,2014
7962001,,9/05/2014,93351,QLD,4,FM11 64T,,22022794,"OIL LEVEL SENSOR, OIL LEVEL & TEMP",2846,,134258,,479177,,114.4,223.2,0,337.6,337.6,,,41794,9,41791,FM11,2014
7962001,,9/05/2014,93351,QLD,5,FM11 64T,,21097978,"SENSOR, BOOST PRESSURE/TEMP",2846,,134258,,479177,,41.6,163.1,0,204.7,204.7,,,41794,9,41791,FM11,2014
244629,,2/05/2014,691188,SA,1,FM11 64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,134293,,424690,,158.6,174.92,0,333.52,333.52,,,41794,9,41791,FM11,2014
244629,,2/05/2014,691188,SA,2,FM11 64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,134293,,424690,,61,174.92,0,235.92,235.92,,,41794,9,41791,FM11,2014
14394,,21/05/2014,601571,SA,4,FM11 64T,,1674083,"PRESSURE CAP, (75KPA)",2613,,134524,,417854,,0,35.88,0,35.88,35.88,,,41794,9,41791,FM11,2014
14394,,21/05/2014,601571,SA,2,FM11 64T,,20740344,"HOSE, LOWER RADIATOR",2615,,134524,,417854,,198,139.7,0,337.7,337.7,,,41794,9,41791,FM11,2014
14394,,21/05/2014,601571,SA,3,FM11 64T,,20940665,"RADIATOR HOSE, HOT SIDE",2615,,134524,,417854,,26.4,142.23,0,168.63,168.63,,,41794,9,41791,FM11,2014
14394,,21/05/2014,601571,SA,1,FM11 64T,,20513340,SENSOR,2846,,134524,,417854,,158.4,13.05,0,171.45,171.45,,,41794,9,41791,FM11,2014
130886,,28/04/2014,93385,NSW,1,FM11 64T,133314,20981224,"FAN, ER130 + TR680KSR",2631,,134535,,424321,,725.4,5196.53,0,5921.93,5921.93,,,41794,9,41791,FM11,2014
130877,,25/04/2014,93385,NSW,1,FM11 64T,135048,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,,134578,,452629,,760.5,347.61,0,1108.11,1108.11,,,41794,9,41791,FM11,2014
7962650,,26/05/2014,93351,QLD,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,134825,,239409,,52,200.66,0,252.66,252.66,,,41794,9,41791,FM11,2014
7961884,,12/05/2014,93351,QLD,1,FM11 64T,,20981224,"FAN, ER130 + TR680KSR",2631,,135334,,279247,,260,1419.77,0,1679.77,1679.77,,,41794,9,41791,FM11,2014
7962369,,20/05/2014,93351,QLD,1,FM11 64T,,21746206,"PRESSURE SENSOR, CRANKCASE",2846,,135350,,284332,,93.6,174.92,0,268.52,268.52,,,41794,9,41791,FM11,2014
7962067,,19/05/2014,93351,QLD,1,FM11 64T,,21689603,"COOLANT PIPE, LOWER",2615,,134289,,425247,,343.2,242.95,0,586.15,586.15,,,41802,9,41791,FM11,2014
130877,,25/04/2014,93385,NSW,1,FM11 64T,135048,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,,134578,,452629,,-760.5,-347.61,0,-1108.11,-1108.11,,,41802,9,41791,FM11,2014
7962764,,4/06/2014,92197,SA,2,FM11 64T,,20801538,"OIL PAN, ASSY",2171,,134949,,180796,,176.8,2022.11,0,2198.91,2198.91,,,41802,9,41791,FM11,2014
130983,,23/05/2014,93385,NSW,1,FM11 64T,133190,22000731,"DIPSTICK, OIL",2215,,135403,,155268,,23.4,60.41,0,83.81,83.81,,,41802,9,41791,FM11,2014
7962240,,21/05/2014,92197,SA,2,FM11 64T,,21707054,"AIR VALVE, EPG / WASTEGATE- GEN 3",2539,,135513,,405623,,145.6,522.31,0,667.91,667.91,,,41802,9,41791,FM11,2014
7962366,,20/05/2014,93351,QLD,1,FM11 64T,,21189194,"CAMSHAFT, VEB",2154,,132826,,367657,,665.6,2484.65,0,3150.25,3150.25,,,41808,9,41791,FM11,2014
7962365,,23/05/2014,93351,QLD,3,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,133434,,494142,,166.4,459.91,0,626.31,626.31,,,41808,9,41791,FM11,2014
244749,,22/04/2014,691188,SA,1,FM11 64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,134285,,423063,,109.8,349.83,0,459.63,459.63,,,41808,9,41791,FM11,2014
244738,,14/06/2014,691188,SA,2,FM11 64T,,20804638,"SEALING STRIP, VALVE COVER",2115,,134298,,451729,,73.2,106.07,0,179.27,179.27,,,41808,9,41791,FM11,2014
244738,,14/06/2014,691188,SA,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,134298,,451729,,183,174.92,0,357.92,357.92,,,41808,9,41791,FM11,2014
130877,,25/04/2014,93385,NSW,1,FM11 64T,135048,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,,134578,,452629,,1088.1,347.61,0,1435.71,1435.71,,,41808,9,41791,FM11,2014
7963098,,3/06/2014,70287,WA,1,FM11 64T,,21746206,"PRESSURE SENSOR, CRANKCASE",2846,,135302,,213517,,135.2,174.92,0,310.12,310.12,,,41808,9,41791,FM11,2014
7963026,,5/06/2014,93351,QLD,1,FM11 64T,,20938247,"FILLER PIPE, MD11/FM",2616,,135342,,233078,,156,174.03,0,330.03,330.03,,,41808,9,41791,FM11,2014
7963027,,5/06/2014,93351,QLD,1,FM11 64T,,20983634,"V-RIBBED BELT, WATER PUMP 1.4 FAN 1.5",2634,,135342,,232717,,176.8,131.25,0,308.05,308.05,,,41808,9,41791,FM11,2014
7963521,,23/06/2014,92197,SA,1,FM11 64T,,20576455,"EXHAUST MANIFOLD, MIDDLE",2515,,134192,,405502,,249.6,141.32,238.82,629.74,629.74,,,41816,9,41791,FM11,2014
412175,,3/06/2014,542457,WA,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,134230,,545699,,222.3,438.2,0,660.5,660.5,,,41816,9,41791,FM11,2014
412056,,27/05/2014,542457,WA,1,FM11 64T,,21567736,"SENSOR, NOX 600 MM",2846,,134230,,542557,,269.1,865.8,0,1134.9,1134.9,,,41816,9,41791,FM11,2014
244658,,30/05/2014,691188,SA,1,FM11 64T,,21351717,"INJECTOR SLEEVE, SPARE PART KIT",2119,,134250,,439631,,1329.8,361.43,0,1691.23,1691.23,,,41816,9,41791,FM11,2014
7963136,,10/06/2014,93351,QLD,1,FM11 64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,132793,,379275,,52,174.92,0,226.92,226.92,,,41823,9,41821,FM11,2014
131057,,11/06/2014,93385,NSW,1,FM11 64T,801302,1674918,EXPANSION TANK,2612,,133614,,333138,,93.6,526.47,0,620.07,620.07,,,41823,9,41821,FM11,2014
14418,,10/06/2014,601571,SA,2,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,134500,,443785,,92.4,390.36,0,482.76,482.76,,,41823,9,41821,FM11,2014
14442,,25/06/2014,601571,SA,1,FM11 64T,,20995620,"CONTROL UNIT, EMS 2.2 MIN ""I"", COMPLETE",2841,,134520,,440598,,105.6,0,0,105.6,105.6,,,41823,9,41821,FM11,2014
7963755,,26/06/2014,92197,SA,2,FM11 64T,,20576455,"EXHAUST MANIFOLD, MIDDLE",2515,,134735,,576463,,249.6,180.37,249.64,679.61,679.61,,,41823,9,41821,FM11,2014
7962700,,30/05/2014,93351,QLD,1,FM11 64T,,20801538,"OIL PAN, ASSY",2171,,135353,,246694,,176.8,2026.36,0,2203.16,2203.16,,,41823,9,41821,FM11,2014
7962700,,30/05/2014,93351,QLD,2,FM11 64T,,22022794,"OIL LEVEL SENSOR, OIL LEVEL & TEMP",2846,,135353,,246694,,20.8,174.92,0,195.72,195.72,,,41823,9,41821,FM11,2014
7963126,,4/06/2014,631891,TA,1,FM11 64T,,21077944,"EXHAUST PRESSURE GOVERNOR, MARACCAS",2538,,136078,,214198,,119.6,2102.82,0,2222.42,2222.42,,,41823,9,41821,FM11,2014
7963716,,20/06/2014,92197,SA,6,FM11 64T,,20576455,"EXHAUST MANIFOLD, MIDDLE",2515,,136191,,218559,,249.6,167.01,249.64,666.25,666.25,,,41823,9,41821,FM11,2014
7963716,,20/06/2014,92197,SA,2,FM11 64T,,21348599,"BRACKET, CHARGE AIR PIPE",2652,,136191,,218559,,52,25.54,0,77.54,77.54,,,41823,9,41821,FM11,2014
7963304,,6/06/2014,93351,QLD,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,132755,,409606,,52,174.92,0,226.92,226.92,,,41830,9,41821,FM11,2014
7962971,,6/06/2014,79129,VIC,3,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,133146,,168718,,99,459.91,0,558.91,558.91,,,41830,9,41821,FM11,2014
412387,,17/06/2014,542457,WA,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,134226,,163667,,198.9,438.2,0,637.1,637.1,,,41830,9,41821,FM11,2014
244775,,20/06/2014,691188,SA,2,FM11 64T,,21077944,"EXHAUST PRESSURE GOVERNOR, MARACCAS",2538,,134266,,478817,,158.6,2127.57,0,2286.17,2286.17,,,41830,9,41821,FM11,2014
244775,,20/06/2014,691188,SA,1,FM11 64T,,21412472,"TEMPERATURE SENSOR, DARTS PIGTAIL, A CODED",2846,,134266,,478817,,146.4,174.92,0,321.32,321.32,,,41830,9,41821,FM11,2014
244844,,3/07/2014,691188,SA,1,FM11 64T,,1674083,"PRESSURE CAP, (75KPA)",2613,,134293,,447713,,24.4,35.88,0,60.28,60.28,,,41830,9,41821,FM11,2014
7963344,,16/06/2014,631891,TA,1,FM11 64T,,20753735,TIMING GEAR PLATE,2151,,136078,,243474,,1573.2,423.89,0,1997.09,1997.09,,,41830,9,41821,FM11,2014
244801,,26/06/2014,691188,SA,1,FM11 64T,,21042447,"OIL LEVEL SENSOR, OIL LEVEL & TEMP",2846,,134236,,451121,,366,174.92,0,540.92,540.92,,,41837,9,41821,FM11,2014
7964307,,8/07/2014,92197,SA,2,FM11 64T,,20576455,"EXHAUST MANIFOLD, MIDDLE",2515,,134269,,460651,,249.6,3204.5,0,3454.1,3454.1,,,41837,9,41821,FM11,2014
7964307,,8/07/2014,92197,SA,1,FM11 64T,,21986114,"FAN HUB, ASSY",2633,,134269,,460651,,114.4,461.8,0,576.2,576.2,,,41837,9,41821,FM11,2014
244892,,8/07/2014,691188,SA,1,FM11 64T,,21042447,"OIL LEVEL SENSOR, OIL LEVEL & TEMP",2846,,134291,,489948,,366,269.65,0,635.65,635.65,,,41837,9,41821,FM11,2014
126470,,14/07/2014,92767,WA,1,FM11 64T,132472,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,134342,,659385,,158.6,202.61,0,361.21,361.21,,,41837,9,41821,FM11,2014
14425,,7/06/2014,601571,SA,2,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,134532,,413658,,39.6,390.36,0,429.96,429.96,,,41837,9,41821,FM11,2014
14425,,7/06/2014,601571,SA,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,134532,,413658,,66,174.92,0,240.92,240.92,,,41837,9,41821,FM11,2014
7964514,,10/07/2014,92197,SA,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,134533,,310037,,0,174.92,365,539.92,539.92,,,41837,9,41821,FM11,2014
131138,,26/06/2014,93385,NSW,1,FM11 64T,134513,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,134564,,495518,,81.9,417.2,0,499.1,499.1,,,41837,9,41821,FM11,2014
126328,,13/06/2014,92767,WA,3,FM11 64T,130383,21710522,"SOLENOID VALVE, CLUTCH OPERATION",4312,,134963,,447716,,146.4,625.27,0,771.67,771.67,,,41837,9,41821,FM11,2014
7964439,,9/07/2014,70287,WA,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,135038,,426741,,187.2,200.66,0,387.86,387.86,,,41837,9,41821,FM11,2014
131109,,25/06/2014,93385,NSW,2,FM11 64T,133606,20921947,"PUMP UNIT, COOLANT PUMP",2621,,135116,,244538,,175.5,691.19,0,866.69,866.69,,,41837,9,41821,FM11,2014
131109,,25/06/2014,93385,NSW,1,FM11 64T,133606,22022794,"OIL LEVEL SENSOR, OIL LEVEL & TEMP",2846,,135116,,244538,,222.3,212.32,0,434.62,434.62,,,41837,9,41821,FM11,2014
7964326,,15/06/2014,93351,QLD,1,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,135313,,283089,,0,780.73,72.8,853.53,853.53,,,41837,9,41821,FM11,2014
126482,,11/07/2014,92767,WA,1,FM11 64T,132913,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,135513,,440348,,183,581.04,0,764.04,764.04,,,41837,9,41821,FM11,2014
244903,,8/07/2014,691188,SA,1,FM11 64T,,21318650,"INLET MANIFOLD, WITH SEAL",2511,,135872,,314001,,341.6,887.11,0,1228.71,1228.71,,,41837,9,41821,FM11,2014
244823,,25/06/2014,691188,SA,1,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,136016,,290203,,134.2,459.91,0,594.11,594.11,,,41837,9,41821,FM11,2014
7964616,,10/07/2014,93351,QLD,1,FM11 64T,,8172933,"OUTPUT SHAFT, RTS2370A",4659,,132890,,401051,,416,2346.19,0,2762.19,2762.19,,,41844,9,41821,FM11,2014
7964630,,1/07/2014,93351,QLD,1,FM11 64T,,21567736,"SENSOR, NOX 600 MM",2846,,133434,,509237,,228.8,673.4,0,902.2,902.2,,,41844,9,41821,FM11,2014
7963857,,27/06/2014,93351,QLD,1,FM11 64T,,20576455,"EXHAUST MANIFOLD, MIDDLE",2515,,134237,,421023,,249.6,1384.52,0,1634.12,1634.12,,,41844,9,41821,FM11,2014
131224,,16/07/2014,93385,NSW,2,FM11 64T,600660,20817742,"GASKET, TIMING GEAR COVER",2152,,134535,,509394,,339.3,66.13,0,405.43,405.43,,,41844,9,41821,FM11,2014
131224,,16/07/2014,93385,NSW,1,FM11 64T,600660,21780376,"SEALING RING, OIL FILLER",2219,,134535,,509394,,58.5,3.64,0,62.14,62.14,,,41844,9,41821,FM11,2014
7964700,,7/07/2014,70287,WA,1,FM11 64T,,21356266,"CONTROL VALVE, THERMOSTAT 24V",2229,,134582,,264936,,104,284.43,0,388.43,388.43,,,41844,9,41821,FM11,2014
7963856,,22/06/2014,93351,QLD,1,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,134758,,217431,,104,714.39,0,818.39,818.39,,,41844,9,41821,FM11,2014
7963862,,13/06/2014,93351,QLD,1,FM11 64T,,20801538,"OIL PAN, ASSY",2171,,135312,,347007,,0,2022.11,0,2022.11,2022.11,,,41844,9,41821,FM11,2014
7963854,,26/06/2014,93351,QLD,1,FM11 64T,,20910962,"EXHAUST MANIFOLD, FRONT AND REAR",2515,,135325,,356012,,0,3497.6,0,3497.6,3497.6,,,41844,9,41821,FM11,2014
7964620,,4/07/2014,93351,QLD,1,FM11 64T,,22022794,"OIL LEVEL SENSOR, OIL LEVEL & TEMP",2846,,135342,,246189,,208,223.2,0,431.2,431.2,,,41844,9,41821,FM11,2014
7964623,,9/07/2014,93351,QLD,1,FM11 64T,,20938247,"FILLER PIPE, MD11/FM",2616,,135350,,288311,,104,174.03,0,278.03,278.03,,,41844,9,41821,FM11,2014
7964581,,14/07/2014,631891,TA,1,FM11 64T,,21634017,"PRESSURE SENSOR, CRANKCASE PRESSURE",2846,,136078,,256655,,92,349.83,0,441.83,441.83,,,41844,9,41821,FM11,2014
7963716,,20/06/2014,92197,SA,3,FM11 64T,,21432772,"GASKET, OIL FILTER HOUSING",2228,,136191,,218559,,260,224.33,0,484.33,484.33,,,41844,9,41821,FM11,2014
7963716,,20/06/2014,92197,SA,5,FM11 64T,,20938247,"FILLER PIPE, MD11/FM",2616,,136191,,218559,,93.6,225.34,0,318.94,318.94,,,41844,9,41821,FM11,2014
7963905,,30/05/2014,93351,QLD,1,FM11 64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,132826,,381468,,104,349.83,0,453.83,453.83,,,41849,9,41821,FM11,2014
7964904,,25/07/2014,70287,WA,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,134540,,241530,,135.2,200.66,0,335.86,335.86,,,41849,9,41821,FM11,2014
7964816,,22/07/2014,92197,SA,1,FM11 64T,,20508112,"EXHAUST MANIFOLD, WITH TURBO FLANGE",2511,,134615,,358108,,249.6,127.84,249.64,627.08,627.08,,,41849,9,41821,FM11,2014
7963913,,11/06/2014,70287,WA,1,FM11 64T,,20801538,"OIL PAN, ASSY",2171,,135038,,403765,,176.8,2056.52,0,2233.32,2233.32,,,41849,9,41821,FM11,2014
7964910,,22/07/2014,70287,WA,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,135868,,200694,,156,401.31,0,557.31,557.31,,,41849,9,41821,FM11,2014
7964740,,22/07/2014,631891,TA,2,FM11 64T,,21634017,"PRESSURE SENSOR, CRANKCASE PRESSURE",2846,,136078,,260351,,55.2,174.92,0,230.12,230.12,,,41849,9,41821,FM11,2014
7964051,,12/06/2014,93351,QLD,1,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,132793,,379866,,72.8,390.36,0,463.16,463.16,,,41858,9,41852,FM11,2014
7964040,,25/06/2014,93351,QLD,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,132810,,400560,,52,174.92,0,226.92,226.92,,,41858,9,41852,FM11,2014
7965083,,23/07/2014,93351,QLD,2,FM11 64T,,8148259,"CRANKSHAFT SEAL, REAR",2167,,132828,,386018,,260,120.21,60,440.21,440.21,,,41858,9,41852,FM11,2014
7965139,,25/07/2014,93351,QLD,1,FM11 64T,,22022794,"OIL LEVEL SENSOR, OIL LEVEL & TEMP",2846,,134237,,439010,,208,223.2,0,431.2,431.2,,,41858,9,41852,FM11,2014
7965138,,25/07/2014,93351,QLD,1,FM11 64T,,21076114,EXHAUST PRESSURE GOVERNOR,2538,,134245,,439031,,93.6,1866.9,0,1960.5,1960.5,,,41858,9,41852,FM11,2014
7964050,,4/06/2014,93351,QLD,1,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,134265,,397967,,72.8,390.36,0,463.16,463.16,,,41858,9,41852,FM11,2014
7965140,,15/07/2014,93351,QLD,1,FM11 64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,134265,,410654,,93.6,349.83,0,443.43,443.43,,,41858,9,41852,FM11,2014
7965107,,29/07/2014,93351,QLD,1,FM11 64T,,21521353,"OIL LEVEL SENSOR, OIL LEVEL & TEMP",2846,,134268,,393977,,208,174.92,0,382.92,382.92,,,41858,9,41852,FM11,2014
7964075,,28/06/2014,93351,QLD,1,FM11 64T,,21523867,?,2170,,134302,,487225,,176.8,2022.11,0,2198.91,2198.91,,,41858,9,41852,FM11,2014
7964948,,16/07/2014,93351,QLD,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,134560,,392283,,93.6,174.92,0,268.52,268.52,,,41858,9,41852,FM11,2014
7965099,,30/07/2014,93351,QLD,1,FM11 64T,,21312237,"CHARGE AIR HOSE, HOT SIDE",2652,,134733,,258435,,52,244.09,0,296.09,296.09,,,41858,9,41852,FM11,2014
7965099,,30/07/2014,93351,QLD,2,FM11 64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,134733,,258435,,52,174.92,0,226.92,226.92,,,41858,9,41852,FM11,2014
7965263,,24/07/2014,70287,WA,1,FM11 64T,,21385165,"RADIATOR, NARROW",2611,,135038,,438995,,322.4,2082.89,0,2405.29,2405.29,,,41858,9,41852,FM11,2014
7965284,,21/07/2014,93351,QLD,1,FM11 64T,,21567736,"SENSOR, NOX 600 MM",2846,,135303,,371796,,197.6,673.4,0,871,871,,,41858,9,41852,FM11,2014
7963995,,26/06/2014,93351,QLD,1,FM11 64T,,20938247,"FILLER PIPE, MD11/FM",2616,,135353,,258971,,176.8,174.03,0,350.83,350.83,,,41858,9,41852,FM11,2014
7965183,,15/07/2014,93351,QLD,1,FM11 64T,,21422765,"BELT TENSIONER, 10K- D=74- L=95- T=43N.M",2634,,135353,,266318,,72.8,390.36,0,463.16,463.16,,,41858,9,41852,FM11,2014
7963979,,1/07/2014,92197,SA,1,FM11 64T,,20981224,"FAN, ER130 + TR680KSR",2631,,135513,,434004,,218.4,1450.35,0,1668.75,1668.75,,,41858,9,41852,FM11,2014
7963994,,18/06/2014,93351,QLD,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,135636,,221502,,145.6,349.83,0,495.43,495.43,,,41858,9,41852,FM11,2014
7964943,,17/07/2014,93351,QLD,1,FM11 64T,,21818292,"OIL HOSE, GEARBOX",4319,,135809,,303937,,260,244.91,0,504.91,504.91,,,41858,9,41852,FM11,2014
1200080,,3/08/2014,691188,SA,1,FM11 64T,,20804638,"SEALING STRIP, VALVE COVER",2115,,136016,,315856,,73.2,106.07,0,179.27,179.27,,,41858,9,41852,FM11,2014
7963716,,20/06/2014,92197,SA,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,136191,,218559,,197.6,177.5,0,375.1,375.1,,,41858,9,41852,FM11,2014
7963716,,20/06/2014,92197,SA,4,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,136191,,218559,,52,200.66,0,252.66,252.66,,,41858,9,41852,FM11,2014
7964187,,4/07/2014,92197,SA,1,FM11 64T,,21356266,"CONTROL VALVE, THERMOSTAT 24V",2229,,132510,,696755,,312,285.64,0,597.64,597.64,,,41865,9,41852,FM11,2014
7965694,,6/08/2014,92197,SA,1,FM11 64T,,21356266,"CONTROL VALVE, THERMOSTAT 24V",2229,,132919,,321028,,353.6,393.43,0,747.03,747.03,,,41865,9,41852,FM11,2014
7965554,,5/08/2014,93351,QLD,1,FM11 64T,,21634021,"PRESSURE SENSOR, FUEL / OIL PRESSURE",2846,,134256,,470637,,187.2,200.71,0,387.91,387.91,,,41865,9,41852,FM11,2014
7965577,,29/07/2014,93351,QLD,1,FM11 64T,,21302639,"PRESSURE SENSOR, FUEL/OIL",2846,,134256,,470637,,20.8,174.92,0,195.72,195.72,,,41865,9,41852,FM11,2014
7965258,,5/08/2014,480277,TA,1,FM11 64T,,20801538,"OIL PAN, ASSY",2171,,134278,,419040,,0,2197.03,197.6,2394.63,2394.63,,,41865,9,41852,FM11,2014
