Repairing Dealer,Claim Registration Date,Total Labor Payment Local,Total Material Payment Local,Total Other Payment Local,Total Payment Local,Total_Payment
93351.0,,93.6,174.92,0.0,268.52,268.52
92767.0,,207.4,401.7,0.0,609.1,609.1
600828.0,,0.0,61.09,0.0,61.09,61.09
691188.0,,183.0,349.83,0.0,532.83,532.83
880625.0,,0.0,60.41,0.0,60.41,60.41
880625.0,,46.8,88.6,0.0,135.4,135.4
600828.0,,26.4,0.0,0.0,26.4,26.4
70287.0,,93.6,201.64,0.0,295.24,295.24
92197.0,,176.8,174.92,0.0,351.72,351.72
406291.0,,70.2,64.76,0.0,134.96,134.96
691188.0,,122.0,402.48,0.0,524.48,524.48
406291.0,,2340.0,2015.91,0.0,4355.91,4355.91
92767.0,,2452.2,4489.98,0.0,6942.18,6942.18
93385.0,,187.2,2032.8,0.0,2220.0,2220.0
691188.0,,0.0,93.87,0.0,93.87,93.87
511728.0,,599.2,176.95,0.0,776.15,776.15
542457.0,,280.8,611.88,0.0,892.68,892.68
70287.0,,228.8,867.75,0.0,1096.55,1096.55
93385.0,,175.5,200.66,0.0,376.16,376.16
542457.0,,245.7,288.02,0.0,533.72,533.72
6000.0,,924.0,764.61,0.0,1688.61,1688.61
6000.0,,264.0,601.96,0.0,865.96,865.96
92197.0,,104.0,174.92,0.0,278.92,278.92
880625.0,,105.3,174.92,0.0,280.22,280.22
396485.0,,33.9,174.92,0.0,208.82,208.82
552993.0,,259.2,185.0,65.45,509.65,509.65
92197.0,,20.8,154.73,0.0,175.53,175.53
92197.0,,31.2,174.92,0.0,206.12,206.12
92197.0,,0.0,174.92,62.4,237.32,237.32
691188.0,,73.2,106.07,0.0,179.27,179.27
552993.0,,75.6,174.92,0.0,250.52,250.52
93351.0,,197.6,402.48,0.0,600.08,600.08
70287.0,,114.4,807.57,0.0,921.97,921.97
691188.0,,1830.0,27995.24,0.0,29825.24,29825.24
92767.0,,2525.4,5101.75,79.84,7706.99,7706.99
92197.0,,114.4,673.4,0.0,787.8,787.8
93351.0,,187.2,120.21,0.0,307.41,307.41
93351.0,,0.0,218.79,0.0,218.79,218.79
542457.0,,175.5,284.43,0.0,459.93,459.93
542457.0,,152.1,200.66,0.0,352.76,352.76
93351.0,,124.8,201.64,0.0,326.44,326.44
92767.0,,146.4,625.27,0.0,771.67,771.67
70287.0,,156.0,404.2,0.0,560.2,560.2
93351.0,,93.6,1719.87,0.0,1813.47,1813.47
630207.0,,2151.0,3574.41,0.0,5725.41,5725.41
70287.0,,228.8,865.8,0.0,1094.6,1094.6
92767.0,,2110.6,4209.95,0.0,6320.55,6320.55
92767.0,,170.8,867.75,0.0,1038.55,1038.55
92767.0,,195.2,1525.14,0.0,1720.34,1720.34
92767.0,,138.2,214.63,0.0,352.83,352.83
92767.0,,488.0,863.5,0.0,1351.5,1351.5
92767.0,,339.3,1545.84,0.0,1885.14,1885.14
92767.0,,292.5,625.27,0.0,917.77,917.77
70287.0,,544.5,876.52,0.0,1421.02,1421.02
92197.0,,239.2,168.41,105.0,512.61,512.61
92197.0,,62.4,611.88,0.0,674.28,674.28
93351.0,,104.0,208.2,0.0,312.2,312.2
92197.0,,1424.8,541.89,16.2,1982.89,1982.89
92197.0,,218.4,1702.96,0.0,1921.36,1921.36
92197.0,,145.6,442.3,0.0,587.9,587.9
92197.0,,83.2,179.51,0.0,262.71,262.71
92197.0,,62.4,353.22,0.0,415.62,415.62
92767.0,,23.4,31.74,0.0,55.14,55.14
93351.0,,72.8,114.14,0.0,186.94,186.94
93351.0,,78.0,190.61,0.0,268.61,268.61
93351.0,,62.4,174.92,0.0,237.32,237.32
511728.0,,0.0,0.0,282.9,282.9,282.9
93351.0,,338.0,177.43,189.07,704.5,704.5
93351.0,,41.6,0.0,0.0,41.6,41.6
92197.0,,72.8,200.66,0.0,273.46,273.46
542457.0,,234.0,2419.29,0.0,2653.29,2653.29
92767.0,,1171.2,486.6,0.0,1657.8,1657.8
92197.0,,124.8,457.71,0.0,582.51,582.51
92197.0,,72.8,194.9,0.0,267.7,267.7
552993.0,,86.4,625.27,0.0,711.67,711.67
92197.0,,936.0,335.63,0.0,1271.63,1271.63
542457.0,,462.15,0.0,172.35,634.5,634.5
92197.0,,234.0,0.0,180.17,414.17,414.17
92197.0,,145.6,170.81,0.0,316.41,316.41
92197.0,,176.8,87.98,0.0,264.78,264.78
92197.0,,104.0,129.1,0.0,233.1,233.1
92197.0,,197.6,1523.18,0.0,1720.78,1720.78
93351.0,,197.6,219.11,0.0,416.71,416.71
552993.0,,939.6,368.42,0.0,1308.02,1308.02
92197.0,,239.2,150.44,238.82,628.46,628.46
92197.0,,72.8,200.66,0.0,273.46,273.46
92197.0,,156.0,149.29,0.0,305.29,305.29
92197.0,,62.4,390.36,0.0,452.76,452.76
92197.0,,72.8,548.6,0.0,621.4,621.4
92197.0,,93.6,185.81,0.0,279.41,279.41
92197.0,,20.8,190.36,0.0,211.16,211.16
92197.0,,31.2,200.66,0.0,231.86,231.86
92197.0,,234.0,0.0,139.58,373.58,373.58
92197.0,,72.8,308.1,0.0,380.9,380.9
92197.0,,124.8,174.92,0.0,299.72,299.72
92197.0,,62.4,174.92,0.0,237.32,237.32
92197.0,,83.2,200.66,0.0,283.86,283.86
92197.0,,239.2,1417.36,0.0,1656.56,1656.56
92197.0,,447.2,2645.24,0.0,3092.44,3092.44
92197.0,,166.4,327.44,0.0,493.84,493.84
92197.0,,93.6,174.92,0.0,268.52,268.52
92197.0,,208.0,624.35,0.0,832.35,832.35
92197.0,,83.2,174.92,0.0,258.12,258.12
92197.0,,104.0,174.92,0.0,278.92,278.92
92197.0,,936.0,514.58,0.0,1450.58,1450.58
92197.0,,62.4,114.14,0.0,176.54,176.54
92197.0,,83.2,619.06,0.0,702.26,702.26
92197.0,,405.6,2164.07,0.0,2569.67,2569.67
92197.0,,62.4,390.36,0.0,452.76,452.76
92197.0,,62.4,174.92,0.0,237.32,237.32
630205.0,,1980.0,3571.21,0.0,5551.21,5551.21
630205.0,,54.0,174.92,0.0,228.92,228.92
92197.0,,31.2,200.66,0.0,231.86,231.86
92197.0,,83.2,174.92,0.0,258.12,258.12
92197.0,,93.6,375.57,0.0,469.17,469.17
93351.0,,20.8,35.88,0.0,56.68,56.68
92197.0,,104.0,200.66,0.0,304.66,304.66
52589.0,,72.8,174.92,0.0,247.72,247.72
92197.0,,416.0,11388.53,0.0,11804.53,11804.53
92197.0,,104.0,174.92,0.0,278.92,278.92
92197.0,,83.2,174.92,0.0,258.12,258.12
92197.0,,62.4,174.92,0.0,237.32,237.32
92197.0,,72.8,869.82,0.0,942.62,942.62
788051.0,,67.2,35.88,0.0,103.08,103.08
79129.0,,89.1,154.73,0.0,243.83,243.83
92197.0,,62.4,519.97,0.0,582.37,582.37
92197.0,,644.8,379.73,0.0,1024.53,1024.53
92197.0,,239.2,156.33,238.82,634.35,634.35
880625.0,,117.0,174.92,0.0,291.92,291.92
92197.0,,239.2,1447.94,0.0,1687.14,1687.14
92197.0,,114.4,555.4,0.0,669.8,669.8
92197.0,,468.0,178.87,0.0,646.87,646.87
92197.0,,145.6,420.46,0.0,566.06,566.06
92197.0,,280.8,1381.47,0.0,1662.27,1662.27
92197.0,,145.6,442.3,0.0,587.9,587.9
880625.0,,257.4,2240.26,0.0,2497.66,2497.66
92197.0,,416.0,11066.67,0.0,11482.67,11482.67
92197.0,,176.8,200.66,0.0,377.46,377.46
92197.0,,124.8,214.63,0.0,339.43,339.43
92197.0,,41.6,390.36,0.0,431.96,431.96
92197.0,,93.6,174.92,0.0,268.52,268.52
480274.0,,92.0,200.66,0.0,292.66,292.66
89540.0,,113.4,174.92,0.0,288.32,288.32
92197.0,,135.2,548.6,0.0,683.8,683.8
92197.0,,104.0,200.66,0.0,304.66,304.66
92197.0,,447.2,582.89,0.0,1030.09,1030.09
92197.0,,52.0,0.0,0.0,52.0,52.0
92197.0,,176.8,200.66,0.0,377.46,377.46
92197.0,,228.8,1148.46,0.0,1377.26,1377.26
92197.0,,135.2,201.44,0.0,336.64,336.64
92197.0,,93.6,200.66,0.0,294.26,294.26
92197.0,,145.6,442.3,0.0,587.9,587.9
691188.0,,183.0,349.83,0.0,532.83,532.83
92197.0,,4399.2,19179.52,0.0,23578.72,23578.72
92197.0,,218.4,1702.96,0.0,1921.36,1921.36
92197.0,,93.6,214.63,0.0,308.23,308.23
92197.0,,114.4,174.92,0.0,289.32,289.32
92197.0,,239.2,3593.01,0.0,3832.21,3832.21
92197.0,,62.4,548.6,0.0,611.0,611.0
92197.0,,176.8,401.31,0.0,578.11,578.11
629287.0,,703.0,1528.37,0.0,2231.37,2231.37
93351.0,,52.0,200.66,0.0,252.66,252.66
92197.0,,62.4,35.88,0.0,98.28,98.28
92197.0,,104.0,1523.18,0.0,1627.18,1627.18
92197.0,,239.2,186.59,260.45,686.24,686.24
92197.0,,145.6,446.55,0.0,592.15,592.15
92197.0,,93.6,200.66,0.0,294.26,294.26
92197.0,,239.2,172.76,249.64,661.6,661.6
92197.0,,104.0,174.92,0.0,278.92,278.92
92197.0,,936.0,331.65,0.0,1267.65,1267.65
92197.0,,124.8,457.71,0.0,582.51,582.51
92197.0,,239.2,149.15,249.64,637.99,637.99
92197.0,,176.8,200.66,0.0,377.46,377.46
92197.0,,1695.2,384.13,0.0,2079.33,2079.33
89540.0,,380.7,516.74,277.75,1175.19,1175.19
92197.0,,176.8,200.66,0.0,377.46,377.46
92197.0,,10.4,93.74,0.0,104.14,104.14
93351.0,,52.0,178.36,0.0,230.36,230.36
92197.0,,176.8,174.92,0.0,351.72,351.72
92197.0,,52.0,200.66,0.0,252.66,252.66
92197.0,,124.8,410.24,0.0,535.04,535.04
93351.0,,52.0,202.61,0.0,254.61,254.61
92197.0,,260.0,43.9,0.0,303.9,303.9
92197.0,,239.2,125.82,249.64,614.66,614.66
92197.0,,228.8,115.95,0.0,344.75,344.75
92197.0,,145.6,442.3,0.0,587.9,587.9
552993.0,,270.0,1447.94,0.0,1717.94,1717.94
92197.0,,93.6,194.9,0.0,288.5,288.5
92197.0,,145.6,154.73,0.0,300.33,300.33
92197.0,,83.2,450.29,0.0,533.49,533.49
92197.0,,52.0,308.1,0.0,360.1,360.1
92197.0,,2756.0,1154.62,0.0,3910.62,3910.62
92197.0,,62.4,114.14,0.0,176.54,176.54
92197.0,,166.4,1523.18,0.0,1689.58,1689.58
92197.0,,62.4,174.92,0.0,237.32,237.32
92197.0,,93.6,190.36,0.0,283.96,283.96
92197.0,,93.6,174.92,0.0,268.52,268.52
92197.0,,156.0,1382.81,0.0,1538.81,1538.81
92197.0,,239.2,329.52,0.0,568.72,568.72
92197.0,,104.0,1523.18,0.0,1627.18,1627.18
92197.0,,114.4,202.61,0.0,317.01,317.01
92197.0,,93.6,401.31,0.0,494.91,494.91
92197.0,,93.6,200.66,0.0,294.26,294.26
92197.0,,114.4,548.6,0.0,663.0,663.0
92197.0,,728.0,3353.69,82.0,4163.69,4163.69
92197.0,,218.4,625.27,0.0,843.67,843.67
92197.0,,280.8,2735.65,0.0,3016.45,3016.45
600828.0,,171.6,201.83,0.0,373.43,373.43
92197.0,,93.6,190.36,0.0,283.96,283.96
92197.0,,62.4,117.34,0.0,179.74,179.74
92197.0,,62.4,614.01,0.0,676.41,676.41
92197.0,,239.2,185.43,249.64,674.27,674.27
70287.0,,301.6,1062.03,0.0,1363.63,1363.63
92767.0,,117.0,214.63,0.0,331.63,331.63
92767.0,,175.5,347.76,0.0,523.26,523.26
92767.0,,807.3,844.74,0.0,1652.04,1652.04
92767.0,,48.8,608.04,0.0,656.84,656.84
92767.0,,109.8,347.76,0.0,457.56,457.56
92767.0,,85.4,366.21,0.0,451.61,451.61
92767.0,,36.6,0.0,0.0,36.6,36.6
93351.0,,124.8,625.27,0.0,750.07,750.07
93351.0,,52.0,174.92,0.0,226.92,226.92
766085.0,,39.6,169.53,0.0,209.13,209.13
542457.0,,124.3,2468.59,0.0,2592.89,2592.89
511728.0,,0.0,395.04,560.5,955.54,955.54
691188.0,,259.9,608.04,0.0,867.94,867.94
93351.0,,93.6,322.02,0.0,415.62,415.62
93351.0,,52.0,239.67,0.0,291.67,291.67
93351.0,,249.6,375.45,0.0,625.05,625.05
92767.0,,58.5,240.84,0.0,299.34,299.34
92767.0,,152.1,347.76,0.0,499.86,499.86
92767.0,,245.7,1421.45,0.0,1667.15,1667.15
93351.0,,52.0,244.09,0.0,296.09,296.09
691188.0,,67.8,114.14,0.0,181.94,181.94
691188.0,,259.9,608.04,0.0,867.94,867.94
92197.0,,31.2,322.02,0.0,353.22,353.22
92197.0,,104.0,322.02,0.0,426.02,426.02
92767.0,,128.7,213.72,0.0,342.42,342.42
92197.0,,-1112.8,-335.63,-9.66,-1458.09,-1458.09
92197.0,,0.0,322.02,104.0,426.02,426.02
92197.0,,0.0,0.0,0.0,0.0,0.0
92197.0,,-145.6,-569.73,0.0,-715.33,-715.33
92197.0,,-83.2,-322.02,0.0,-405.22,-405.22
542457.0,,124.3,1584.39,0.0,1708.69,1708.69
70287.0,,79.2,347.76,0.0,426.96,426.96
691188.0,,1244.4,347.15,0.0,1591.55,1591.55
691188.0,,237.3,75.92,0.0,313.22,313.22
92767.0,,93.6,182.1,0.0,275.7,275.7
480277.0,,72.8,308.1,0.0,380.9,380.9
93351.0,,62.4,169.53,0.0,231.93,231.93
93385.0,,93.6,865.8,0.0,959.4,959.4
630208.0,,909.0,3143.28,0.0,4052.28,4052.28
93351.0,,41.6,0.0,0.0,41.6,41.6
542457.0,,1088.1,2702.62,0.0,3790.72,3790.72
85993.0,,140.8,174.92,0.0,315.72,315.72
93351.0,,52.0,322.03,0.0,374.03,374.03
93351.0,,104.0,644.05,0.0,748.05,748.05
630207.0,,1980.0,3557.84,0.0,5537.84,5537.84
92767.0,,70.2,169.53,0.0,239.73,239.73
92197.0,,145.6,644.04,0.0,789.64,789.64
92197.0,,83.2,322.02,0.0,405.22,405.22
92197.0,,31.2,154.73,0.0,185.93,185.93
92197.0,,83.2,200.66,0.0,283.86,283.86
766085.0,,89.1,390.39,0.0,479.49,479.49
93385.0,,187.2,1548.41,0.0,1735.61,1735.61
93351.0,,72.8,390.36,0.0,463.16,463.16
93351.0,,93.6,177.32,147.1,418.02,418.02
93351.0,,1164.8,348.01,12100.0,13612.81,13612.81
630207.0,,1980.0,3574.41,0.0,5554.41,5554.41
630207.0,,1980.0,3594.51,0.0,5574.51,5574.51
92767.0,,219.6,219.11,0.0,438.71,438.71
766085.0,,93.6,349.83,0.0,443.43,443.43
92197.0,,218.4,1419.95,0.0,1638.35,1638.35
630207.0,,81.0,174.92,147.1,403.02,403.02
93351.0,,249.6,540.16,0.0,789.76,789.76
691188.0,,48.8,86.94,0.0,135.74,135.74
630207.0,,81.0,174.92,64.74,320.66,320.66
92767.0,,24.4,82.08,0.0,106.48,106.48
92767.0,,73.2,625.27,0.0,698.47,698.47
92767.0,,1571.36,3132.25,79.84,4783.45,4783.45
92767.0,,122.0,867.07,0.0,989.07,989.07
92767.0,,1.22,35.88,0.0,37.1,37.1
92767.0,,158.6,174.92,0.0,333.52,333.52
92767.0,,24.4,82.08,0.0,106.48,106.48
92767.0,,73.2,625.27,0.0,698.47,698.47
93351.0,,72.8,308.1,0.0,380.9,380.9
70287.0,,260.0,1439.2,0.0,1699.2,1699.2
70287.0,,52.0,219.11,0.0,271.11,271.11
766085.0,,0.0,-349.83,0.0,-349.83,-349.83
93385.0,,152.1,174.92,0.0,327.02,327.02
691188.0,,122.0,0.0,0.0,122.0,122.0
93351.0,,104.0,401.31,0.0,505.31,505.31
93351.0,,52.0,174.92,0.0,226.92,226.92
542457.0,,70.2,390.36,0.0,460.56,460.56
93351.0,,52.0,174.92,0.0,226.92,226.92
93351.0,,187.2,383.14,0.0,570.34,570.34
92197.0,,904.8,330.56,0.0,1235.36,1235.36
92767.0,,61.0,244.09,0.0,305.09,305.09
630205.0,,225.0,1417.36,0.0,1642.36,1642.36
630207.0,,1980.0,3562.22,0.0,5542.22,5542.22
92767.0,,134.2,219.11,0.0,353.31,353.31
92197.0,,956.8,335.63,0.0,1292.43,1292.43
93351.0,,156.0,857.73,0.0,1013.73,1013.73
92197.0,,72.8,177.5,0.0,250.3,250.3
766085.0,,-93.6,0.0,0.0,-93.6,-93.6
542457.0,,146.9,2369.43,0.0,2516.33,2516.33
542457.0,,372.9,2876.38,0.0,3249.28,3249.28
542457.0,,146.9,219.11,0.0,366.01,366.01
511728.0,,0.0,200.66,110.0,310.66,310.66
92197.0,,239.2,127.36,100.0,466.56,466.56
691188.0,,353.8,1421.47,0.0,1775.27,1775.27
630208.0,,1440.0,6487.34,0.0,7927.34,7927.34
92767.0,,12.2,35.88,0.0,48.08,48.08
92767.0,,463.6,193.09,410.0,1066.69,1066.69
92767.0,,231.8,401.31,0.0,633.11,633.11
92767.0,,287.92,1698.02,0.0,1985.94,1985.94
92767.0,,1281.0,1590.36,0.0,2871.36,2871.36
92767.0,,24.4,174.92,0.0,199.32,199.32
542457.0,,58.5,246.52,0.0,305.02,305.02
766085.0,,93.6,349.83,294.22,737.65,737.65
93351.0,,1664.0,6748.05,0.0,8412.05,8412.05
93351.0,,1206.4,334.81,0.0,1541.21,1541.21
542457.0,,152.1,219.11,0.0,371.21,371.21
542457.0,,46.8,65.68,0.0,112.48,112.48
92767.0,,134.2,200.66,0.0,334.86,334.86
542457.0,,0.0,475.31,0.0,475.31,475.31
601570.0,,1320.0,3064.69,0.0,4384.69,4384.69
92197.0,,31.2,174.92,0.0,206.12,206.12
92197.0,,20.8,174.92,0.0,195.72,195.72
92767.0,,280.6,110.53,470.0,861.13,861.13
93351.0,,707.2,7844.32,0.0,8551.52,8551.52
93351.0,,234.0,0.0,191.3,425.3,425.3
511728.0,,240.75,96.87,204.72,542.34,542.34
93351.0,,135.2,200.43,0.0,335.63,335.63
92767.0,,122.0,202.61,0.0,324.61,324.61
542457.0,,46.8,65.68,0.0,112.48,112.48
93351.0,,52.0,174.92,0.0,226.92,226.92
92767.0,,48.8,174.92,0.0,223.72,223.72
92767.0,,1122.4,352.32,0.0,1474.72,1474.72
92767.0,,170.8,194.07,0.0,364.87,364.87
92767.0,,317.26,209.88,470.0,997.14,997.14
542457.0,,46.8,65.68,0.0,112.48,112.48
70287.0,,228.8,84.09,0.0,312.89,312.89
70287.0,,72.8,395.04,0.0,467.84,467.84
70287.0,,72.8,240.5,0.0,313.3,313.3
600828.0,,92.4,240.5,0.0,332.9,332.9
542457.0,,70.2,390.36,0.0,460.56,460.56
788051.0,,172.8,174.92,0.0,347.72,347.72
92767.0,,61.0,174.92,0.0,235.92,235.92
92767.0,,73.2,625.27,0.0,698.47,698.47
691188.0,,280.6,38.74,0.0,319.34,319.34
691188.0,,183.0,174.92,0.0,357.92,357.92
93351.0,,52.0,174.92,0.0,226.92,226.92
93351.0,,135.2,350.99,0.0,486.19,486.19
93351.0,,52.0,174.92,0.0,226.92,226.92
92197.0,,234.0,97.82,190.65,522.47,522.47
92197.0,,145.6,191.05,0.0,336.65,336.65
93351.0,,145.6,193.05,0.0,338.65,338.65
93351.0,,93.6,174.92,0.0,268.52,268.52
93351.0,,0.0,128.39,1211.72,1340.11,1340.11
93351.0,,145.6,302.04,0.0,447.64,447.64
93351.0,,52.0,174.92,0.0,226.92,226.92
93351.0,,93.6,174.92,0.0,268.52,268.52
92197.0,,83.2,200.66,0.0,283.86,283.86
92767.0,,475.8,220.98,0.0,696.78,696.78
92767.0,,85.4,240.5,0.0,325.9,325.9
92767.0,,24.4,174.92,0.0,199.32,199.32
92767.0,,109.8,174.92,0.0,284.72,284.72
92767.0,,122.0,174.92,0.0,296.92,296.92
92767.0,,305.0,1417.36,0.0,1722.36,1722.36
92767.0,,341.6,490.76,0.0,832.36,832.36
93351.0,,156.0,480.27,0.0,636.27,636.27
601570.0,,79.2,200.66,0.0,279.86,279.86
788051.0,,105.6,544.96,0.0,650.56,650.56
93351.0,,52.0,174.92,0.0,226.92,226.92
93385.0,,46.8,134.43,0.0,181.23,181.23
93351.0,,52.0,174.92,0.0,226.92,226.92
92767.0,,1171.2,337.09,0.0,1508.29,1508.29
542457.0,,1181.7,2554.59,0.0,3736.29,3736.29
93351.0,,72.8,308.1,0.0,380.9,380.9
630207.0,,1980.0,3559.02,0.0,5539.02,5539.02
92197.0,,41.6,200.66,0.0,242.26,242.26
92767.0,,1195.6,1460.73,0.0,2656.33,2656.33
92767.0,,109.8,203.26,0.0,313.06,313.06
70287.0,,208.0,741.04,0.0,949.04,949.04
542457.0,,152.1,474.58,0.0,626.68,626.68
542457.0,,386.1,2212.6,0.0,2598.7,2598.7
788051.0,,960.0,360.04,0.0,1320.04,1320.04
92197.0,,239.2,215.31,238.82,693.33,693.33
92197.0,,52.0,13.65,0.0,65.65,65.65
92197.0,,665.6,157.16,0.0,822.76,822.76
630205.0,,63.0,174.92,0.0,237.92,237.92
630205.0,,72.0,174.92,0.0,246.92,246.92
70287.0,,410.8,441.54,161.83,1014.17,1014.17
93351.0,,234.0,181.96,191.14,607.1,607.1
93351.0,,166.4,611.88,0.0,778.28,778.28
93351.0,,62.4,611.88,0.0,674.28,674.28
93351.0,,166.4,2732.07,0.0,2898.47,2898.47
93351.0,,197.6,865.8,0.0,1063.4,1063.4
691188.0,,73.2,611.88,0.0,685.08,685.08
93351.0,,124.8,611.88,0.0,736.68,736.68
93351.0,,20.8,174.92,0.0,195.72,195.72
542457.0,,58.5,174.92,0.0,233.42,233.42
542457.0,,105.3,174.92,0.0,280.22,280.22
788051.0,,28.8,395.04,0.0,423.84,423.84
788051.0,,297.6,481.92,0.0,779.52,779.52
788051.0,,806.4,1599.59,0.0,2405.99,2405.99
92767.0,,1647.0,2391.92,2320.0,6358.92,6358.92
92767.0,,97.6,59.04,360.0,516.64,516.64
92767.0,,24.4,35.88,0.0,60.28,60.28
762478.0,,207.9,198.51,0.0,406.41,406.41
691188.0,,158.6,390.39,0.0,548.99,548.99
93351.0,,416.0,0.0,0.0,416.0,416.0
93385.0,,70.2,383.14,0.0,453.34,453.34
93385.0,,234.0,174.92,0.0,408.92,408.92
92767.0,,1073.6,544.12,0.0,1617.72,1617.72
92767.0,,292.8,226.39,0.0,519.19,519.19
93351.0,,145.6,375.58,0.0,521.18,521.18
93351.0,,93.6,174.92,0.0,268.52,268.52
93351.0,,114.4,511.73,0.0,626.13,626.13
93351.0,,93.6,174.92,0.0,268.52,268.52
92767.0,,134.2,134.43,0.0,268.63,268.63
93351.0,,0.0,174.92,93.6,268.52,268.52
93351.0,,0.0,174.92,52.0,226.92,226.92
93351.0,,0.0,174.92,52.0,226.92,226.92
788051.0,,537.6,1046.6,0.0,1584.2,1584.2
92767.0,,0.0,106.29,20.0,126.29,126.29
92197.0,,72.8,174.92,0.0,247.72,247.72
630205.0,,81.0,349.84,0.0,430.84,430.84
92197.0,,72.8,200.66,0.0,273.46,273.46
93351.0,,52.0,174.92,0.0,226.92,226.92
93351.0,,93.6,174.92,0.0,268.52,268.52
762478.0,,99.0,214.63,0.0,313.63,313.63
93351.0,,93.6,174.92,0.0,268.52,268.52
630208.0,,54.0,174.92,0.0,228.92,228.92
79129.0,,89.1,174.92,0.0,264.02,264.02
79129.0,,59.4,244.09,0.0,303.49,303.49
542457.0,,1462.5,3538.1,0.0,5000.6,5000.6
93351.0,,72.8,390.36,0.0,463.16,463.16
93351.0,,93.6,174.92,0.0,268.52,268.52
93351.0,,93.6,174.92,0.0,268.52,268.52
93351.0,,52.0,174.92,0.0,226.92,226.92
93351.0,,72.8,174.92,0.0,247.72,247.72
93351.0,,93.6,174.92,0.0,268.52,268.52
92767.0,,329.4,1432.6,0.0,1762.0,1762.0
92767.0,,170.8,948.32,0.0,1119.12,1119.12
92767.0,,146.4,130.08,0.0,276.48,276.48
92767.0,,183.0,349.84,0.0,532.84,532.84
93351.0,,72.8,390.36,0.0,463.16,463.16
93351.0,,145.6,401.31,0.0,546.91,546.91
93351.0,,20.8,174.92,0.0,195.72,195.72
93351.0,,145.6,174.92,0.0,320.52,320.52
788051.0,,105.6,555.4,0.0,661.0,661.0
788051.0,,134.4,457.71,0.0,592.11,592.11
480274.0,,80.5,174.92,0.0,255.42,255.42
600828.0,,92.4,0.0,0.0,92.4,92.4
92767.0,,244.0,0.0,62.72,306.72,306.72
93351.0,,93.6,154.73,0.0,248.33,248.33
762478.0,,59.4,154.73,0.0,214.13,214.13
630207.0,,63.0,174.92,0.0,237.92,237.92
630208.0,,54.0,174.92,0.0,228.92,228.92
93351.0,,260.0,1702.96,0.0,1962.96,1962.96
766085.0,,72.8,1040.72,0.0,1113.52,1113.52
93385.0,,128.7,557.25,0.0,685.95,685.95
93385.0,,152.1,200.66,0.0,352.76,352.76
542457.0,,152.1,219.11,0.0,371.21,371.21
92767.0,,280.6,1450.82,0.0,1731.42,1731.42
92767.0,,561.2,3340.79,0.0,3901.99,3901.99
691188.0,,61.0,3.64,0.0,64.64,64.64
92197.0,,239.2,213.09,238.82,691.11,691.11
93351.0,,322.4,244.85,0.0,567.25,567.25
92767.0,,488.0,524.23,0.0,1012.23,1012.23
630207.0,,81.0,1696.5,0.0,1777.5,1777.5
691188.0,,134.2,117.77,0.0,251.97,251.97
93351.0,,83.2,552.73,0.0,635.93,635.93
766085.0,,62.4,284.43,0.0,346.83,346.83
691188.0,,268.4,0.0,0.0,268.4,268.4
92767.0,,439.2,1429.83,0.0,1869.03,1869.03
788051.0,,432.0,2593.06,0.0,3025.06,3025.06
92767.0,,939.4,880.61,0.0,1820.01,1820.01
92767.0,,122.0,220.09,0.0,342.09,342.09
92767.0,,122.0,174.92,0.0,296.92,296.92
92767.0,,61.0,174.92,0.0,235.92,235.92
92767.0,,122.0,200.66,0.0,322.66,322.66
788051.0,,182.4,865.8,0.0,1048.2,1048.2
542457.0,,70.2,92.35,0.0,162.55,162.55
542457.0,,514.8,144.85,0.0,659.65,659.65
93385.0,,1287.0,28253.62,0.0,29540.62,29540.62
92767.0,,1122.4,546.3,0.0,1668.7,1668.7
92767.0,,-244.0,0.0,-62.72,-306.72,-306.72
79129.0,,257.4,1728.47,0.0,1985.87,1985.87
93351.0,,447.2,2790.09,0.0,3237.29,3237.29
93351.0,,145.6,420.46,0.0,566.06,566.06
93351.0,,72.8,548.6,0.0,621.4,621.4
93351.0,,1664.0,7348.91,0.0,9012.91,9012.91
93351.0,,1383.2,6796.5,0.0,8179.7,8179.7
92767.0,,0.0,0.0,0.0,0.0,0.0
691188.0,,268.4,180.89,0.0,449.29,449.29
691188.0,,274.5,5.43,190.48,470.41,470.41
691188.0,,1207.8,475.07,0.0,1682.87,1682.87
93351.0,,904.8,330.56,0.0,1235.36,1235.36
93351.0,,135.2,383.14,0.0,518.34,518.34
93351.0,,114.4,395.04,0.0,509.44,509.44
93351.0,,0.0,240.5,0.0,240.5,240.5
630208.0,,103.5,349.84,0.0,453.34,453.34
93385.0,,210.6,401.32,0.0,611.92,611.92
93351.0,,93.6,174.92,0.0,268.52,268.52
93351.0,,72.8,174.92,0.0,247.72,247.72
93351.0,,20.8,174.92,0.0,195.72,195.72
92767.0,,1195.6,350.5,0.0,1546.1,1546.1
542457.0,,81.9,174.92,0.0,256.82,256.82
93351.0,,93.6,174.92,0.0,268.52,268.52
630208.0,,1980.0,3482.01,0.0,5462.01,5462.01
93351.0,,239.2,1417.36,0.0,1656.56,1656.56
93351.0,,52.0,174.92,0.0,226.92,226.92
93351.0,,72.8,174.92,0.0,247.72,247.72
630207.0,,1980.0,3562.22,0.0,5542.22,5542.22
630207.0,,207.0,343.02,190.0,740.02,740.02
92767.0,,61.0,174.92,0.0,235.92,235.92
92767.0,,61.0,200.66,0.0,261.66,261.66
